FID,REGION_CODE,REGION_DESCRIPTION,SITE_NAME,TEMP_C,DEPTH,MOORING_CODE,MOORING_DESCRIPTION,SUBSTRATE_TYPE_CODE,SUBSTRATE_TYPE_DESCRIPTION,LATITUDE,LONGITUDE,GEOM,DATETIME_LOCAL,DATETIME_UTC
IWT_LOGGER_GV_DATA.fid--5bc17bf2_17e9adfc0ff_-13c1,2,West Coast,Cape Sorell,16.749,11.7,3,Rock Anchor,2 ,Reef,-42.209,145.1781,POINT (145.17807 -42.20895),2010-01-07T00:00:00,2010-01-06T14:00:00
IWT_LOGGER_GV_DATA.fid--5bc17bf2_17e9adfc0ff_-13c0,2,West Coast,Cape Sorell,16.463,11.7,3,Rock Anchor,2 ,Reef,-42.209,145.1781,POINT (145.17807 -42.20895),2010-01-07T08:00:00,2010-01-06T22:00:00
IWT_LOGGER_GV_DATA.fid--5bc17bf2_17e9adfc0ff_-13bf,2,West Coast,Cape Sorell,16.892,11.7,3,Rock Anchor,2 ,Reef,-42.209,145.1781,POINT (145.17807 -42.20895),2010-01-07T16:00:00,2010-01-07T06:00:00
IWT_LOGGER_GV_DATA.fid--5bc17bf2_17e9adfc0ff_-13be,2,West Coast,Cape Sorell,16.749,11.7,3,Rock Anchor,2 ,Reef,-42.209,145.1781,POINT (145.17807 -42.20895),2010-01-08T00:00:00,2010-01-07T14:00:00
IWT_LOGGER_GV_DATA.fid--5bc17bf2_17e9adfc0ff_-13bd,2,West Coast,Cape Sorell,16.701,11.7,3,Rock Anchor,2 ,Reef,-42.209,145.1781,POINT (145.17807 -42.20895),2010-01-08T08:00:00,2010-01-07T22:00:00
IWT_LOGGER_GV_DATA.fid--5bc17bf2_17e9adfc0ff_-13bc,2,West Coast,Cape Sorell,16.844,11.7,3,Rock Anchor,2 ,Reef,-42.209,145.1781,POINT (145.17807 -42.20895),2010-01-08T16:00:00,2010-01-08T06:00:00
IWT_LOGGER_GV_DATA.fid--5bc17bf2_17e9adfc0ff_-13bb,2,West Coast,Cape Sorell,16.534,11.7,3,Rock Anchor,2 ,Reef,-42.209,145.1781,POINT (145.17807 -42.20895),2010-01-09T00:00:00,2010-01-08T14:00:00
IWT_LOGGER_GV_DATA.fid--5bc17bf2_17e9adfc0ff_-13ba,2,West Coast,Cape Sorell,16.915,11.7,3,Rock Anchor,2 ,Reef,-42.209,145.1781,POINT (145.17807 -42.20895),2010-01-09T08:00:00,2010-01-08T22:00:00
IWT_LOGGER_GV_DATA.fid--5bc17bf2_17e9adfc0ff_-13b9,2,West Coast,Cape Sorell,16.749,11.7,3,Rock Anchor,2 ,Reef,-42.209,145.1781,POINT (145.17807 -42.20895),2010-01-09T16:00:00,2010-01-09T06:00:00
IWT_LOGGER_GV_DATA.fid--5bc17bf2_17e9adfc0ff_-13b8,2,West Coast,Cape Sorell,16.844,11.7,3,Rock Anchor,2 ,Reef,-42.209,145.1781,POINT (145.17807 -42.20895),2010-01-10T00:00:00,2010-01-09T14:00:00
IWT_LOGGER_GV_DATA.fid--5bc17bf2_17e9adfc0ff_-13b7,2,West Coast,Cape Sorell,16.558,11.7,3,Rock Anchor,2 ,Reef,-42.209,145.1781,POINT (145.17807 -42.20895),2010-01-10T08:00:00,2010-01-09T22:00:00
IWT_LOGGER_GV_DATA.fid--5bc17bf2_17e9adfc0ff_-13b6,2,West Coast,Cape Sorell,17.225,11.7,3,Rock Anchor,2 ,Reef,-42.209,145.1781,POINT (145.17807 -42.20895),2010-01-10T16:00:00,2010-01-10T06:00:00
IWT_LOGGER_GV_DATA.fid--5bc17bf2_17e9adfc0ff_-13b5,2,West Coast,Cape Sorell,16.749,11.7,3,Rock Anchor,2 ,Reef,-42.209,145.1781,POINT (145.17807 -42.20895),2010-01-11T00:00:00,2010-01-10T14:00:00
IWT_LOGGER_GV_DATA.fid--5bc17bf2_17e9adfc0ff_-13b4,2,West Coast,Cape Sorell,16.987,11.7,3,Rock Anchor,2 ,Reef,-42.209,145.1781,POINT (145.17807 -42.20895),2010-01-11T08:00:00,2010-01-10T22:00:00
IWT_LOGGER_GV_DATA.fid--5bc17bf2_17e9adfc0ff_-13b3,2,West Coast,Cape Sorell,17.249,11.7,3,Rock Anchor,2 ,Reef,-42.209,145.1781,POINT (145.17807 -42.20895),2010-01-11T16:00:00,2010-01-11T06:00:00
IWT_LOGGER_GV_DATA.fid--5bc17bf2_17e9adfc0ff_-13b2,2,West Coast,Cape Sorell,16.892,11.7,3,Rock Anchor,2 ,Reef,-42.209,145.1781,POINT (145.17807 -42.20895),2010-01-12T00:00:00,2010-01-11T14:00:00
IWT_LOGGER_GV_DATA.fid--5bc17bf2_17e9adfc0ff_-13b1,2,West Coast,Cape Sorell,17.082,11.7,3,Rock Anchor,2 ,Reef,-42.209,145.1781,POINT (145.17807 -42.20895),2010-01-12T08:00:00,2010-01-11T22:00:00
IWT_LOGGER_GV_DATA.fid--5bc17bf2_17e9adfc0ff_-13b0,2,West Coast,Cape Sorell,17.391,11.7,3,Rock Anchor,2 ,Reef,-42.209,145.1781,POINT (145.17807 -42.20895),2010-01-12T16:00:00,2010-01-12T06:00:00
IWT_LOGGER_GV_DATA.fid--5bc17bf2_17e9adfc0ff_-13af,2,West Coast,Cape Sorell,17.249,11.7,3,Rock Anchor,2 ,Reef,-42.209,145.1781,POINT (145.17807 -42.20895),2010-01-13T00:00:00,2010-01-12T14:00:00
IWT_LOGGER_GV_DATA.fid--5bc17bf2_17e9adfc0ff_-13ae,2,West Coast,Cape Sorell,16.915,11.7,3,Rock Anchor,2 ,Reef,-42.209,145.1781,POINT (145.17807 -42.20895),2010-01-13T08:00:00,2010-01-12T22:00:00
IWT_LOGGER_GV_DATA.fid--5bc17bf2_17e9adfc0ff_-13ad,2,West Coast,Cape Sorell,17.391,11.7,3,Rock Anchor,2 ,Reef,-42.209,145.1781,POINT (145.17807 -42.20895),2010-01-13T16:00:00,2010-01-13T06:00:00
IWT_LOGGER_GV_DATA.fid--5bc17bf2_17e9adfc0ff_-13ac,2,West Coast,Cape Sorell,17.201,11.7,3,Rock Anchor,2 ,Reef,-42.209,145.1781,POINT (145.17807 -42.20895),2010-01-14T00:00:00,2010-01-13T14:00:00
IWT_LOGGER_GV_DATA.fid--5bc17bf2_17e9adfc0ff_-13ab,2,West Coast,Cape Sorell,16.892,11.7,3,Rock Anchor,2 ,Reef,-42.209,145.1781,POINT (145.17807 -42.20895),2010-01-14T08:00:00,2010-01-13T22:00:00
IWT_LOGGER_GV_DATA.fid--5bc17bf2_17e9adfc0ff_-13aa,2,West Coast,Cape Sorell,16.582,11.7,3,Rock Anchor,2 ,Reef,-42.209,145.1781,POINT (145.17807 -42.20895),2010-01-14T16:00:00,2010-01-14T06:00:00
IWT_LOGGER_GV_DATA.fid--5bc17bf2_17e9adfc0ff_-13a9,2,West Coast,Cape Sorell,16.415,11.7,3,Rock Anchor,2 ,Reef,-42.209,145.1781,POINT (145.17807 -42.20895),2010-01-15T00:00:00,2010-01-14T14:00:00
IWT_LOGGER_GV_DATA.fid--5bc17bf2_17e9adfc0ff_-13a8,2,West Coast,Cape Sorell,16.796,11.7,3,Rock Anchor,2 ,Reef,-42.209,145.1781,POINT (145.17807 -42.20895),2010-01-01T14:00:00,2010-01-01T04:00:00
IWT_LOGGER_GV_DATA.fid--5bc17bf2_17e9adfc0ff_-13a7,2,West Coast,Cape Sorell,16.654,11.7,3,Rock Anchor,2 ,Reef,-42.209,145.1781,POINT (145.17807 -42.20895),2010-01-01T22:00:00,2010-01-01T12:00:00
IWT_LOGGER_GV_DATA.fid--5bc17bf2_17e9adfc0ff_-13a6,2,West Coast,Cape Sorell,16.392,11.7,3,Rock Anchor,2 ,Reef,-42.209,145.1781,POINT (145.17807 -42.20895),2010-01-02T06:00:00,2010-01-01T20:00:00
IWT_LOGGER_GV_DATA.fid--5bc17bf2_17e9adfc0ff_-13a5,2,West Coast,Cape Sorell,16.606,11.7,3,Rock Anchor,2 ,Reef,-42.209,145.1781,POINT (145.17807 -42.20895),2010-01-02T14:00:00,2010-01-02T04:00:00
IWT_LOGGER_GV_DATA.fid--5bc17bf2_17e9adfc0ff_-13a4,2,West Coast,Cape Sorell,16.558,11.7,3,Rock Anchor,2 ,Reef,-42.209,145.1781,POINT (145.17807 -42.20895),2010-01-02T22:00:00,2010-01-02T12:00:00
IWT_LOGGER_GV_DATA.fid--5bc17bf2_17e9adfc0ff_-13a3,2,West Coast,Cape Sorell,15.963,11.7,3,Rock Anchor,2 ,Reef,-42.209,145.1781,POINT (145.17807 -42.20895),2010-01-03T06:00:00,2010-01-02T20:00:00
IWT_LOGGER_GV_DATA.fid--5bc17bf2_17e9adfc0ff_-13a2,2,West Coast,Cape Sorell,16.225,11.7,3,Rock Anchor,2 ,Reef,-42.209,145.1781,POINT (145.17807 -42.20895),2010-01-03T14:00:00,2010-01-03T04:00:00
IWT_LOGGER_GV_DATA.fid--5bc17bf2_17e9adfc0ff_-13a1,2,West Coast,Cape Sorell,16.129,11.7,3,Rock Anchor,2 ,Reef,-42.209,145.1781,POINT (145.17807 -42.20895),2010-01-03T22:00:00,2010-01-03T12:00:00
IWT_LOGGER_GV_DATA.fid--5bc17bf2_17e9adfc0ff_-13a0,2,West Coast,Cape Sorell,16.034,11.7,3,Rock Anchor,2 ,Reef,-42.209,145.1781,POINT (145.17807 -42.20895),2010-01-04T06:00:00,2010-01-03T20:00:00
IWT_LOGGER_GV_DATA.fid--5bc17bf2_17e9adfc0ff_-139f,2,West Coast,Cape Sorell,16.153,11.7,3,Rock Anchor,2 ,Reef,-42.209,145.1781,POINT (145.17807 -42.20895),2010-01-04T14:00:00,2010-01-04T04:00:00
IWT_LOGGER_GV_DATA.fid--5bc17bf2_17e9adfc0ff_-139e,2,West Coast,Cape Sorell,16.463,11.7,3,Rock Anchor,2 ,Reef,-42.209,145.1781,POINT (145.17807 -42.20895),2010-01-04T22:00:00,2010-01-04T12:00:00
IWT_LOGGER_GV_DATA.fid--5bc17bf2_17e9adfc0ff_-139d,2,West Coast,Cape Sorell,16.487,11.7,3,Rock Anchor,2 ,Reef,-42.209,145.1781,POINT (145.17807 -42.20895),2010-01-05T06:00:00,2010-01-04T20:00:00
IWT_LOGGER_GV_DATA.fid--5bc17bf2_17e9adfc0ff_-139c,2,West Coast,Cape Sorell,16.439,11.7,3,Rock Anchor,2 ,Reef,-42.209,145.1781,POINT (145.17807 -42.20895),2010-01-05T14:00:00,2010-01-05T04:00:00
IWT_LOGGER_GV_DATA.fid--5bc17bf2_17e9adfc0ff_-139b,2,West Coast,Cape Sorell,16.511,11.7,3,Rock Anchor,2 ,Reef,-42.209,145.1781,POINT (145.17807 -42.20895),2010-01-05T22:00:00,2010-01-05T12:00:00
IWT_LOGGER_GV_DATA.fid--5bc17bf2_17e9adfc0ff_-139a,2,West Coast,Cape Sorell,16.582,11.7,3,Rock Anchor,2 ,Reef,-42.209,145.1781,POINT (145.17807 -42.20895),2010-01-06T06:00:00,2010-01-05T20:00:00
IWT_LOGGER_GV_DATA.fid--5bc17bf2_17e9adfc0ff_-1399,2,West Coast,Cape Sorell,16.534,11.7,3,Rock Anchor,2 ,Reef,-42.209,145.1781,POINT (145.17807 -42.20895),2010-01-06T14:00:00,2010-01-06T04:00:00
IWT_LOGGER_GV_DATA.fid--5bc17bf2_17e9adfc0ff_-1398,2,West Coast,Cape Sorell,16.796,11.7,3,Rock Anchor,2 ,Reef,-42.209,145.1781,POINT (145.17807 -42.20895),2010-01-06T22:00:00,2010-01-06T12:00:00
IWT_LOGGER_GV_DATA.fid--5bc17bf2_17e9adfc0ff_-1397,2,West Coast,Cape Sorell,16.511,11.7,3,Rock Anchor,2 ,Reef,-42.209,145.1781,POINT (145.17807 -42.20895),2010-01-07T06:00:00,2010-01-06T20:00:00
IWT_LOGGER_GV_DATA.fid--5bc17bf2_17e9adfc0ff_-1396,2,West Coast,Cape Sorell,16.868,11.7,3,Rock Anchor,2 ,Reef,-42.209,145.1781,POINT (145.17807 -42.20895),2010-01-07T14:00:00,2010-01-07T04:00:00
IWT_LOGGER_GV_DATA.fid--5bc17bf2_17e9adfc0ff_-1395,2,West Coast,Cape Sorell,16.773,11.7,3,Rock Anchor,2 ,Reef,-42.209,145.1781,POINT (145.17807 -42.20895),2010-01-07T22:00:00,2010-01-07T12:00:00
IWT_LOGGER_GV_DATA.fid--5bc17bf2_17e9adfc0ff_-1394,2,West Coast,Cape Sorell,16.654,11.7,3,Rock Anchor,2 ,Reef,-42.209,145.1781,POINT (145.17807 -42.20895),2010-01-08T06:00:00,2010-01-07T20:00:00
IWT_LOGGER_GV_DATA.fid--5bc17bf2_17e9adfc0ff_-1393,2,West Coast,Cape Sorell,16.868,11.7,3,Rock Anchor,2 ,Reef,-42.209,145.1781,POINT (145.17807 -42.20895),2010-01-08T14:00:00,2010-01-08T04:00:00
IWT_LOGGER_GV_DATA.fid--5bc17bf2_17e9adfc0ff_-1392,2,West Coast,Cape Sorell,16.63,11.7,3,Rock Anchor,2 ,Reef,-42.209,145.1781,POINT (145.17807 -42.20895),2010-01-08T22:00:00,2010-01-08T12:00:00
IWT_LOGGER_GV_DATA.fid--5bc17bf2_17e9adfc0ff_-1391,2,West Coast,Cape Sorell,16.82,11.7,3,Rock Anchor,2 ,Reef,-42.209,145.1781,POINT (145.17807 -42.20895),2010-01-09T06:00:00,2010-01-08T20:00:00
IWT_LOGGER_GV_DATA.fid--5bc17bf2_17e9adfc0ff_-1390,2,West Coast,Cape Sorell,16.749,11.7,3,Rock Anchor,2 ,Reef,-42.209,145.1781,POINT (145.17807 -42.20895),2010-01-09T14:00:00,2010-01-09T04:00:00
IWT_LOGGER_GV_DATA.fid--5bc17bf2_17e9adfc0ff_-138f,2,West Coast,Cape Sorell,16.606,11.7,3,Rock Anchor,2 ,Reef,-42.209,145.1781,POINT (145.17807 -42.20895),2010-01-09T22:00:00,2010-01-09T12:00:00
IWT_LOGGER_GV_DATA.fid--5bc17bf2_17e9adfc0ff_-138e,2,West Coast,Cape Sorell,16.773,11.7,3,Rock Anchor,2 ,Reef,-42.209,145.1781,POINT (145.17807 -42.20895),2010-01-10T06:00:00,2010-01-09T20:00:00
IWT_LOGGER_GV_DATA.fid--5bc17bf2_17e9adfc0ff_-138d,2,West Coast,Cape Sorell,17.034,11.7,3,Rock Anchor,2 ,Reef,-42.209,145.1781,POINT (145.17807 -42.20895),2010-01-10T14:00:00,2010-01-10T04:00:00
IWT_LOGGER_GV_DATA.fid--5bc17bf2_17e9adfc0ff_-138c,2,West Coast,Cape Sorell,17.082,11.7,3,Rock Anchor,2 ,Reef,-42.209,145.1781,POINT (145.17807 -42.20895),2010-01-10T22:00:00,2010-01-10T12:00:00
IWT_LOGGER_GV_DATA.fid--5bc17bf2_17e9adfc0ff_-138b,2,West Coast,Cape Sorell,17.058,11.7,3,Rock Anchor,2 ,Reef,-42.209,145.1781,POINT (145.17807 -42.20895),2010-01-11T06:00:00,2010-01-10T20:00:00
IWT_LOGGER_GV_DATA.fid--5bc17bf2_17e9adfc0ff_-138a,2,West Coast,Cape Sorell,17.201,11.7,3,Rock Anchor,2 ,Reef,-42.209,145.1781,POINT (145.17807 -42.20895),2010-01-11T14:00:00,2010-01-11T04:00:00
IWT_LOGGER_GV_DATA.fid--5bc17bf2_17e9adfc0ff_-1389,2,West Coast,Cape Sorell,16.82,11.7,3,Rock Anchor,2 ,Reef,-42.209,145.1781,POINT (145.17807 -42.20895),2010-01-11T22:00:00,2010-01-11T12:00:00
IWT_LOGGER_GV_DATA.fid--5bc17bf2_17e9adfc0ff_-1388,2,West Coast,Cape Sorell,17.011,11.7,3,Rock Anchor,2 ,Reef,-42.209,145.1781,POINT (145.17807 -42.20895),2010-01-12T06:00:00,2010-01-11T20:00:00
IWT_LOGGER_GV_DATA.fid--5bc17bf2_17e9adfc0ff_-1387,2,West Coast,Cape Sorell,17.344,11.7,3,Rock Anchor,2 ,Reef,-42.209,145.1781,POINT (145.17807 -42.20895),2010-01-12T14:00:00,2010-01-12T04:00:00
IWT_LOGGER_GV_DATA.fid--5bc17bf2_17e9adfc0ff_-1386,2,West Coast,Cape Sorell,17.32,11.7,3,Rock Anchor,2 ,Reef,-42.209,145.1781,POINT (145.17807 -42.20895),2010-01-12T22:00:00,2010-01-12T12:00:00
IWT_LOGGER_GV_DATA.fid--5bc17bf2_17e9adfc0ff_-1385,2,West Coast,Cape Sorell,16.963,11.7,3,Rock Anchor,2 ,Reef,-42.209,145.1781,POINT (145.17807 -42.20895),2010-01-13T06:00:00,2010-01-12T20:00:00
IWT_LOGGER_GV_DATA.fid--5bc17bf2_17e9adfc0ff_-1384,2,West Coast,Cape Sorell,17.201,11.7,3,Rock Anchor,2 ,Reef,-42.209,145.1781,POINT (145.17807 -42.20895),2010-01-13T14:00:00,2010-01-13T04:00:00
IWT_LOGGER_GV_DATA.fid--5bc17bf2_17e9adfc0ff_-1383,2,West Coast,Cape Sorell,17.344,11.7,3,Rock Anchor,2 ,Reef,-42.209,145.1781,POINT (145.17807 -42.20895),2010-01-13T22:00:00,2010-01-13T12:00:00
IWT_LOGGER_GV_DATA.fid--5bc17bf2_17e9adfc0ff_-1382,2,West Coast,Cape Sorell,16.963,11.7,3,Rock Anchor,2 ,Reef,-42.209,145.1781,POINT (145.17807 -42.20895),2010-01-14T06:00:00,2010-01-13T20:00:00
IWT_LOGGER_GV_DATA.fid--5bc17bf2_17e9adfc0ff_-1381,2,West Coast,Cape Sorell,16.82,11.7,3,Rock Anchor,2 ,Reef,-42.209,145.1781,POINT (145.17807 -42.20895),2010-01-14T14:00:00,2010-01-14T04:00:00
IWT_LOGGER_GV_DATA.fid--5bc17bf2_17e9adfc0ff_-1380,2,West Coast,Cape Sorell,16.63,11.7,3,Rock Anchor,2 ,Reef,-42.209,145.1781,POINT (145.17807 -42.20895),2010-01-14T22:00:00,2010-01-14T12:00:00
IWT_LOGGER_GV_DATA.fid--5bc17bf2_17e9adfc0ff_-137f,2,West Coast,Cape Sorell,16.701,11.7,3,Rock Anchor,2 ,Reef,-42.209,145.1781,POINT (145.17807 -42.20895),2010-01-15T04:00:00,2010-01-14T18:00:00
IWT_LOGGER_GV_DATA.fid--5bc17bf2_17e9adfc0ff_-137e,2,West Coast,Cape Sorell,16.963,11.7,3,Rock Anchor,2 ,Reef,-42.209,145.1781,POINT (145.17807 -42.20895),2010-01-15T12:00:00,2010-01-15T02:00:00
IWT_LOGGER_GV_DATA.fid--5bc17bf2_17e9adfc0ff_-137d,2,West Coast,Cape Sorell,16.82,11.7,3,Rock Anchor,2 ,Reef,-42.209,145.1781,POINT (145.17807 -42.20895),2010-01-15T20:00:00,2010-01-15T10:00:00
IWT_LOGGER_GV_DATA.fid--5bc17bf2_17e9adfc0ff_-137c,2,West Coast,Cape Sorell,16.725,11.7,3,Rock Anchor,2 ,Reef,-42.209,145.1781,POINT (145.17807 -42.20895),2010-01-16T04:00:00,2010-01-15T18:00:00
IWT_LOGGER_GV_DATA.fid--5bc17bf2_17e9adfc0ff_-137b,2,West Coast,Cape Sorell,16.868,11.7,3,Rock Anchor,2 ,Reef,-42.209,145.1781,POINT (145.17807 -42.20895),2010-01-16T12:00:00,2010-01-16T02:00:00
IWT_LOGGER_GV_DATA.fid--5bc17bf2_17e9adfc0ff_-137a,2,West Coast,Cape Sorell,17.106,11.7,3,Rock Anchor,2 ,Reef,-42.209,145.1781,POINT (145.17807 -42.20895),2010-01-16T20:00:00,2010-01-16T10:00:00
IWT_LOGGER_GV_DATA.fid--5bc17bf2_17e9adfc0ff_-1379,2,West Coast,Cape Sorell,17.106,11.7,3,Rock Anchor,2 ,Reef,-42.209,145.1781,POINT (145.17807 -42.20895),2010-01-17T04:00:00,2010-01-16T18:00:00
IWT_LOGGER_GV_DATA.fid--5bc17bf2_17e9adfc0ff_-1378,2,West Coast,Cape Sorell,16.63,11.7,3,Rock Anchor,2 ,Reef,-42.209,145.1781,POINT (145.17807 -42.20895),2010-01-17T12:00:00,2010-01-17T02:00:00
IWT_LOGGER_GV_DATA.fid--5bc17bf2_17e9adfc0ff_-1377,2,West Coast,Cape Sorell,16.939,11.7,3,Rock Anchor,2 ,Reef,-42.209,145.1781,POINT (145.17807 -42.20895),2010-01-17T20:00:00,2010-01-17T10:00:00
IWT_LOGGER_GV_DATA.fid--5bc17bf2_17e9adfc0ff_-1376,2,West Coast,Cape Sorell,16.558,11.7,3,Rock Anchor,2 ,Reef,-42.209,145.1781,POINT (145.17807 -42.20895),2010-01-18T04:00:00,2010-01-17T18:00:00
IWT_LOGGER_GV_DATA.fid--5bc17bf2_17e9adfc0ff_-1375,2,West Coast,Cape Sorell,16.368,11.7,3,Rock Anchor,2 ,Reef,-42.209,145.1781,POINT (145.17807 -42.20895),2010-01-18T12:00:00,2010-01-18T02:00:00
IWT_LOGGER_GV_DATA.fid--5bc17bf2_17e9adfc0ff_-1374,2,West Coast,Cape Sorell,16.392,11.7,3,Rock Anchor,2 ,Reef,-42.209,145.1781,POINT (145.17807 -42.20895),2010-01-18T20:00:00,2010-01-18T10:00:00
IWT_LOGGER_GV_DATA.fid--5bc17bf2_17e9adfc0ff_-1373,2,West Coast,Cape Sorell,15.772,11.7,3,Rock Anchor,2 ,Reef,-42.209,145.1781,POINT (145.17807 -42.20895),2010-01-19T04:00:00,2010-01-18T18:00:00
IWT_LOGGER_GV_DATA.fid--5bc17bf2_17e9adfc0ff_-1372,2,West Coast,Cape Sorell,15.438,11.7,3,Rock Anchor,2 ,Reef,-42.209,145.1781,POINT (145.17807 -42.20895),2010-01-19T12:00:00,2010-01-19T02:00:00
IWT_LOGGER_GV_DATA.fid--5bc17bf2_17e9adfc0ff_-1371,2,West Coast,Cape Sorell,15.366,11.7,3,Rock Anchor,2 ,Reef,-42.209,145.1781,POINT (145.17807 -42.20895),2010-01-19T20:00:00,2010-01-19T10:00:00
IWT_LOGGER_GV_DATA.fid--5bc17bf2_17e9adfc0ff_-1370,2,West Coast,Cape Sorell,15.199,11.7,3,Rock Anchor,2 ,Reef,-42.209,145.1781,POINT (145.17807 -42.20895),2010-01-20T04:00:00,2010-01-19T18:00:00
IWT_LOGGER_GV_DATA.fid--5bc17bf2_17e9adfc0ff_-136f,2,West Coast,Cape Sorell,15.7,11.7,3,Rock Anchor,2 ,Reef,-42.209,145.1781,POINT (145.17807 -42.20895),2010-01-20T12:00:00,2010-01-20T02:00:00
IWT_LOGGER_GV_DATA.fid--5bc17bf2_17e9adfc0ff_-136e,2,West Coast,Cape Sorell,15.939,11.7,3,Rock Anchor,2 ,Reef,-42.209,145.1781,POINT (145.17807 -42.20895),2010-01-20T20:00:00,2010-01-20T10:00:00
IWT_LOGGER_GV_DATA.fid--5bc17bf2_17e9adfc0ff_-136d,2,West Coast,Cape Sorell,15.557,11.7,3,Rock Anchor,2 ,Reef,-42.209,145.1781,POINT (145.17807 -42.20895),2010-01-21T04:00:00,2010-01-20T18:00:00
IWT_LOGGER_GV_DATA.fid--5bc17bf2_17e9adfc0ff_-136c,2,West Coast,Cape Sorell,15.724,11.7,3,Rock Anchor,2 ,Reef,-42.209,145.1781,POINT (145.17807 -42.20895),2010-01-21T12:00:00,2010-01-21T02:00:00
IWT_LOGGER_GV_DATA.fid--5bc17bf2_17e9adfc0ff_-136b,2,West Coast,Cape Sorell,16.201,11.7,3,Rock Anchor,2 ,Reef,-42.209,145.1781,POINT (145.17807 -42.20895),2010-01-21T20:00:00,2010-01-21T10:00:00
IWT_LOGGER_GV_DATA.fid--5bc17bf2_17e9adfc0ff_-136a,2,West Coast,Cape Sorell,15.986,11.7,3,Rock Anchor,2 ,Reef,-42.209,145.1781,POINT (145.17807 -42.20895),2010-01-22T04:00:00,2010-01-21T18:00:00
IWT_LOGGER_GV_DATA.fid--5bc17bf2_17e9adfc0ff_-1369,2,West Coast,Cape Sorell,16.225,11.7,3,Rock Anchor,2 ,Reef,-42.209,145.1781,POINT (145.17807 -42.20895),2010-01-22T12:00:00,2010-01-22T02:00:00
IWT_LOGGER_GV_DATA.fid--5bc17bf2_17e9adfc0ff_-1368,2,West Coast,Cape Sorell,16.487,11.7,3,Rock Anchor,2 ,Reef,-42.209,145.1781,POINT (145.17807 -42.20895),2010-01-22T20:00:00,2010-01-22T10:00:00
IWT_LOGGER_GV_DATA.fid--5bc17bf2_17e9adfc0ff_-1367,2,West Coast,Cape Sorell,16.487,11.7,3,Rock Anchor,2 ,Reef,-42.209,145.1781,POINT (145.17807 -42.20895),2010-01-23T04:00:00,2010-01-22T18:00:00
IWT_LOGGER_GV_DATA.fid--5bc17bf2_17e9adfc0ff_-1366,2,West Coast,Cape Sorell,16.439,11.7,3,Rock Anchor,2 ,Reef,-42.209,145.1781,POINT (145.17807 -42.20895),2010-01-23T12:00:00,2010-01-23T02:00:00
IWT_LOGGER_GV_DATA.fid--5bc17bf2_17e9adfc0ff_-1365,2,West Coast,Cape Sorell,16.701,11.7,3,Rock Anchor,2 ,Reef,-42.209,145.1781,POINT (145.17807 -42.20895),2010-01-23T20:00:00,2010-01-23T10:00:00
IWT_LOGGER_GV_DATA.fid--5bc17bf2_17e9adfc0ff_-1364,2,West Coast,Cape Sorell,16.129,11.7,3,Rock Anchor,2 ,Reef,-42.209,145.1781,POINT (145.17807 -42.20895),2010-01-24T04:00:00,2010-01-23T18:00:00
IWT_LOGGER_GV_DATA.fid--5bc17bf2_17e9adfc0ff_-1363,2,West Coast,Cape Sorell,16.177,11.7,3,Rock Anchor,2 ,Reef,-42.209,145.1781,POINT (145.17807 -42.20895),2010-01-24T12:00:00,2010-01-24T02:00:00
IWT_LOGGER_GV_DATA.fid--5bc17bf2_17e9adfc0ff_-1362,2,West Coast,Cape Sorell,15.461,11.7,3,Rock Anchor,2 ,Reef,-42.209,145.1781,POINT (145.17807 -42.20895),2010-01-24T20:00:00,2010-01-24T10:00:00
IWT_LOGGER_GV_DATA.fid--5bc17bf2_17e9adfc0ff_-1361,2,West Coast,Cape Sorell,15.294,11.7,3,Rock Anchor,2 ,Reef,-42.209,145.1781,POINT (145.17807 -42.20895),2010-01-25T04:00:00,2010-01-24T18:00:00
IWT_LOGGER_GV_DATA.fid--5bc17bf2_17e9adfc0ff_-1360,2,West Coast,Cape Sorell,16.129,11.7,3,Rock Anchor,2 ,Reef,-42.209,145.1781,POINT (145.17807 -42.20895),2010-01-25T12:00:00,2010-01-25T02:00:00
IWT_LOGGER_GV_DATA.fid--5bc17bf2_17e9adfc0ff_-135f,2,West Coast,Cape Sorell,16.01,11.7,3,Rock Anchor,2 ,Reef,-42.209,145.1781,POINT (145.17807 -42.20895),2010-01-25T20:00:00,2010-01-25T10:00:00
IWT_LOGGER_GV_DATA.fid--5bc17bf2_17e9adfc0ff_-135e,2,West Coast,Cape Sorell,16.487,11.7,3,Rock Anchor,2 ,Reef,-42.209,145.1781,POINT (145.17807 -42.20895),2010-01-26T04:00:00,2010-01-25T18:00:00
IWT_LOGGER_GV_DATA.fid--5bc17bf2_17e9adfc0ff_-135d,2,West Coast,Cape Sorell,16.725,11.7,3,Rock Anchor,2 ,Reef,-42.209,145.1781,POINT (145.17807 -42.20895),2010-01-26T12:00:00,2010-01-26T02:00:00
IWT_LOGGER_GV_DATA.fid--5bc17bf2_17e9adfc0ff_-135c,2,West Coast,Cape Sorell,15.915,11.7,3,Rock Anchor,2 ,Reef,-42.209,145.1781,POINT (145.17807 -42.20895),2010-01-26T20:00:00,2010-01-26T10:00:00
IWT_LOGGER_GV_DATA.fid--5bc17bf2_17e9adfc0ff_-135b,2,West Coast,Cape Sorell,15.963,11.7,3,Rock Anchor,2 ,Reef,-42.209,145.1781,POINT (145.17807 -42.20895),2010-01-27T04:00:00,2010-01-26T18:00:00
